id,title,sector_clean,country_clean,report_type_clean,assurance_clean,text_chars,pdf_pages,pdf_source,kw_wellby,kw_qaly,kw_hact,kw_unit_cost,kw_cabinet_office,kw_wtp,kw_replacement_cost,kw_wage_rate,kw_nhs_costs,kw_gov_statistics,kw_literature,kw_bespoke,kw_svuk_resources,kw_global_value_exchange,kw_four_people,kw_local_multiplier,kw_employment_proxy,kw_health_proxy,kw_education_proxy,kw_housing_proxy,n_methods_detected,primary_proxy_method,proxy_sources_named,n_proxies_estimated,monetization_approach,has_sensitivity_on_proxies,monetization_notes,extraction_status
169,Reports Database:Striking the right balance: a social return on investment study,housing,UK,Evaluative,0,15000,20,fullpdf,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,3.0,replacement_cost,"[""PSSRU Unit Costs of Health & Social Care"", ""Scottish Government"", ""Department for Work and Pension: Office for Disability Issues""]",5.0,partial,False,"The report uses replacement cost as a primary method, estimating savings in care home costs and well-being benefits through qualitative and quantitative data, including surveys and existing government statistics.",ok
268,Reports Database:The economic and social impact of British Gas Energy Trust,housing,UK,Evaluative,0,15000,60,fullpdf,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,4.0,qaly,"[""Personal Social Services Research Unit (PSSRU)"", ""The Sainsbury Centre for Mental Health"", ""Cabinet Office WELLBYs""]",10.0,full,True,"The report uses QALYs to quantify health-related outcomes, assigning a monetary value of £30,000 per QALY based on health literature. It also incorporates unit costs from PSSRU for various health services and discusses the sensitivity of these values.",ok
98,Reports Database:Evaluation of SROI created through Gentoo Living Older Person S,other,UK,Evaluative,0,15000,78,fullpdf,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2.0,unit_cost,"[""Unit Cost of Health and Social Care, PSSRU, 2011"", ""National Statistics for Older People, 2004"", ""The Office of National Statistics database""]",5.0,partial,True,The report uses unit costs from various sources to estimate the financial value of outcomes related to improved quality of life and social contact for older persons. It discusses sensitivity analysis regarding the accuracy of these proxies.,ok
95,Reports Database:Nottingham City Homes; Decent Homes Impact Study,health,UK,Evaluative,0,15000,49,fullpdf,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2.0,qaly,"[""Sainsbury Centre"", ""Which? magazine"", ""NHS Evidence"", ""SROI Network WikiVOIS""]",3.0,partial,True,"The report uses QALY values for mental health outcomes and willingness to pay for security alarms to quantify the reduction in fear of crime. It also references the cost of private tutoring to value missed school days due to asthma, with sensitivity analysis included for proxy values.",ok
44,Reports Database:SROI Evaluation of Supported Apprenticeship Programme,employment,UK,Evaluative,0,15000,67,fullpdf,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2.0,unit_cost,"[""DfES"", ""LSC"", ""The Wolf Report"", ""Coles et al. Literature review"", ""Steve McIntosh, Department of Economics, University of Sheffield""]",5.0,partial,True,The report uses unit costs derived from various government and academic sources to estimate the financial value of outcomes related to the Supported Apprenticeship Programme. It discusses the potential drop-off in impact over time and incorporates sensitivity analysis regarding the proxy values.,ok
67,Reports Database:Auchinleck Community Development Initiative SROI Forecast,community,UK,Forecast,0,15000,48,fullpdf,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,mixed,"[""HM Treasury. The Green Book, Appraisal and Evaluation in Central Government""]",5.0,partial,True,"The report uses a combination of financial proxies derived from stakeholder engagement and other SROI analyses, including average savings on plant costs and potential increases in employability. Sensitivity analysis was conducted to assess the impact of varying assumptions on the calculated benefits",ok
93,Reports Database:New Barracks Estate Retrofit – Post Retrofit Evaluative SROI,health,Unknown,Evaluative,0,15000,43,fullpdf,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,4.0,mixed,"[""Energy Saving Trust conversion factors"", ""HM Treasury social cost of Carbon"", ""Barker report"", ""ONS statistics"", ""HHSRS"", ""NHS Bolton""]",6.0,partial,True,The report uses a combination of QALY values for health impacts and the social cost of carbon for environmental benefits. It cites various sources including government reports and statistics to establish financial proxies for health and environmental outcomes.,ok
5,Reports Database:Investing for Social Value,health,UK,Evaluative,0,15000,28,fullpdf,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1.0,mixed,"[""Cabinet Office WELLBYs"", ""HACT Social Value Bank""]",10.0,partial,True,"The report uses a combination of financial proxies including service fees, cost savings, and social benefits derived from stakeholder consultations. It discusses the uncertainty in proxy values due to varying availability of data and the need for robust evidence.",ok
143,Reports Database:The Value of Business Involvement in Youth Development,education,Australia,Evaluative,0,15000,125,fullpdf,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1.0,mixed,[],,partial,True,"The report adopts a conservative approach to monetizing outcomes, with some outcomes included in the SROI calculation while others are only considered in a future sensitivity analysis due to lack of evidence. Specific financial proxies are assigned to various outcomes, but no standard sources are ci",ok
3,Reports Database:Lawnmowers Independent Theatre Company SROI,disability,Unknown,Evaluative,0,15000,34,fullpdf,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3.0,unit_cost,"[""Health & Social Services estimate (North & West Belfast)"", ""Unit Cost of Supported accommodation health & Social Care costs"", ""LM records""]",14.0,partial,True,"The report uses unit costs from health and social care services to estimate the value of outcomes related to day-care and supported accommodation. It also discusses adjustments for deadweight and sustainability, indicating sensitivity to the accuracy of these proxies.",ok
6,Reports Database:Dame Kelly Holmes Trust Impact Report 2013/14,youth,UK,Evaluative,0,11946,25,fullpdf,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,mixed,"[""Cabinet Office WELLBYs"", ""National Audit Office"", ""NICE's cost-effectiveness threshold for QALYs"", ""Government data""]",4.0,partial,True,"The report uses a combination of government statistics and healthcare economics to assign monetary values to various outcomes, including a £3,000 annual cost for Job Seeker’s Allowance and a £10,560 value for a theoretical increase in social and emotional capabilities based on QALY thresholds.",ok
13,Reports Database:Institute of Advanced Motorists Social Impact Evaluation using ,education,UK,Evaluative,0,15000,71,fullpdf,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,mixed,"[""Cabinet Office WELLBYs"", ""Department for Transport"", ""New Economics Foundation""]",5.0,partial,False,The report uses a combination of financial proxies including avoided costs from reduced collisions and contributions to the economy from training programs. It references the Cabinet Office's WELLBYs and data from the Department for Transport to support its valuations.,ok
14,Reports Database:Greenspace Scotland – SROI of the Greenlink,environment,UK,Evaluative,0,13123,62,fullpdf,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,3.0,mixed,"[""Expenditure and Food Survey 2007"", ""Annual Survey of Hours and Earnings (ASHE)"", ""Day Care Trust Survey of Childcare Costs 2009"", ""Beyer et al 2008"", ""Statistics on house price trends by LA area""]",5.0,partial,False,"The report uses a mixed approach for monetization, incorporating average household spending, the value of people's time, costs of equivalent activities, and avoided costs of treatment for health conditions, with various sources including government surveys and academic literature.",ok
15,Reports Database:Berkshire Association of Clubs for Young People SROI Evaluation,youth,Unknown,Evaluative,0,15000,82,fullpdf,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,3.0,mixed,"[""Cabinet Office WELLBYs"", ""ONS ASHE 2009"", ""SCMH (2007) Policy Paper 8: Mental Health at work"", ""Halifax, June 2010"", ""Prince\u2019s Trust estimate of a 10% reduction in earnings over lifetime due to lack of qualifications""]",10.0,partial,False,"The report uses a mix of financial proxies including market rates for services (e.g., cost of holiday play centre, cost of CBT) and unit costs from government statistics (e.g., social housing costs). Proxies are derived from various sources, including government reports and academic literature, to e",ok
16,Reports Database:Pachamama Coffee Co-op,education,USA,Forecast,0,8256,6,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,market_rate,[],3.0,partial,False,The report uses market rates for coffee prices and consumer willingness to pay a premium for fair trade coffee to estimate social value. It also references the income levels of small-scale farmers as a proxy for social impact.,ok
