id,slug,title,url,sector_clean,sector_confidence,country_clean,country_confidence,year_clean,year_method,year_confidence,report_type_clean,type_note,type_confidence,assurance_clean,is_assured_raw,sroi_ratio_value,ratio_confidence,total_investment_raw,stakeholder_mentions,has_pdf,has_text,text_length,p1_involve_stakeholders,p2_understand_changes,p3_value_what_matters,p4_only_material,p5_do_not_overclaim,p6_be_transparent,p7_verify_result,p8_be_responsive,quality_total,quality_pct,n_quality_flags,p1_involve_stakeholders_llm,p2_understand_changes_llm,p3_value_what_matters_llm,p4_only_material_llm,p5_do_not_overclaim_llm,p6_be_transparent_llm,p7_verify_result_llm,p8_be_responsive_llm,quality_total_llm,quality_pct_llm,quality_total_kw,quality_pct_kw,p1_involve_stakeholders_agent_c,p2_understand_changes_agent_c,p3_value_what_matters_agent_c,p4_only_material_agent_c,p5_do_not_overclaim_agent_c,p6_be_transparent_agent_c,p7_verify_result_agent_c,p8_be_responsive_agent_c,quality_total_agent_c,quality_pct_agent_c,sroi_ratio_llm,investment_amount_llm,currency_llm,total_social_value_llm,n_beneficiaries_llm,n_outcomes_llm,n_stakeholder_groups_llm,deadweight_pct_llm,attribution_pct_llm,drop_off_pct_llm,displacement_pct_llm,discount_rate_pct_llm,has_sensitivity_analysis_llm,has_proxy_sources_llm,has_materiality_assessment_llm,extraction_notes_llm,sroi_ratio_lpdf,investment_amount_lpdf,currency_lpdf,total_social_value_lpdf,n_beneficiaries_lpdf,n_outcomes_lpdf,n_stakeholder_groups_lpdf,deadweight_pct_lpdf,attribution_pct_lpdf,drop_off_pct_lpdf,displacement_pct_lpdf,discount_rate_pct_lpdf,has_sensitivity_analysis_lpdf,has_proxy_sources_lpdf,has_materiality_assessment_lpdf,extraction_notes_lpdf
119,choices-plus-an-sroi-study,Reports Database:Choices Plus: An SROI Study,https://socialvalueuk.org/reports/choices-plus-an-sroi-study/,employment,MEDIUM,UK,MEDIUM,2007.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,5.5,VERIFIED,"Inputs 

4.4",9,1,1,5000,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,12.0,75.0,2,0,1,0,0,0,0,0,0,1,6.25,12.0,75.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,62.5,,,,,58.0,,,,,,,,True,False,False,Agents A and B agree — no reconciliation needed.,3.56,,,,150.0,,,15.0,15.0,20.0,0.0,3.5,True,False,False,"The SROI ratio, displacement percentage, and discount rate percentage were confirmed from the text. Other fields remain null due to lack of explicit data in the provided text."
94,ashram-employment-and-skills-service,Reports Database:Ashram Employment and Skills Service,https://socialvalueuk.org/reports/ashram-employment-and-skills-service/,employment,MEDIUM,UK,MEDIUM,2012.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,5.19,UNVERIFIED,Investment of £5.19,11,1,1,5000,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,12.0,75.0,0,1,1,0,0,0,0,0,0,2,12.5,12.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,18.75,,,,,53.0,8.0,,,,,,,True,False,False,"The number of outcomes was confirmed as 8 based on the report excerpt indicating eight people moved into paid employment. No other discrepancies were noted, but some fields remain unpopulated due to lack of explicit data in the provided excerpt.",5.19,36689.0,GBP,,53.0,,,12.0,30.0,50.0,40.0,3.5,True,False,False,"Deadweight, displacement, and discount rate percentages were confirmed from the sensitivity analysis section on page 54. Agent B's values were used as they were supported by the text. No information was found to support Agent A's null values for these fields."
366,cambridgeshires-funded-two-year-old-childcare-social-return-on-investment-report,Reports Database:Cambridgeshire’s Funded Two-year-old Childcare Social Return on Investment Report,https://socialvalueuk.org/reports/cambridgeshires-funded-two-year-old-childcare-social-return-on-investment-report/,education,LOW,UK,LOW,2013.0,explicit_pattern,HIGH,Forecast,keyword_match,MEDIUM,0,0,5.1,VERIFIED,,15,1,1,5000,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,13.0,81.2,2,1,1,0,0,0,1,2,0,5,31.25,13.0,81.25,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,11.0,68.75,,,,,1200.0,,3.0,,,,,,True,False,False,The number of beneficiaries and stakeholder groups were confirmed based on the report's forecast for 2013/14 and the identification of primary and secondary stakeholders. No additional data was available to verify other fields.,8.4,3642624.0,GBP,30585208.0,504.0,,,5.0,10.0,25.0,,3.5,True,False,False,A and B agree — no reconciliation needed.
84,the-social-return-on-investment-of-drug-and-alcohol-family-support-services,Reports Database:The Social Return on Investment of Drug and Alcohol Family Support Services,https://socialvalueuk.org/reports/the-social-return-on-investment-of-drug-and-alcohol-family-support-services/,health,MEDIUM,UK,HIGH,2011.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,4.7,UNVERIFIED,,8,1,1,5000,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,37.5,2,1,1,0,0,0,1,0,1,4,25.0,6.0,37.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,25.0,,,,,,,3.0,,,,,,False,False,False,"The number of stakeholder groups was determined to be 3 based on the report excerpt, which identifies three material stakeholders: family members and friends, drug and alcohol users in treatment, and the NHS and Criminal Justice System. No other discrepancies were noted, but many fields remain unpopulated due to lack of specific data in the provided excerpt.",4.7,52000.0,GBP,242000.0,145.0,,3.0,,19.0,,,3.5,True,True,False,"The discount rate of 3.5% was confirmed by Agent B and is consistent with typical SROI analyses. No explicit mention of discount rate was found in the text, but Agent B's extraction aligns with standard practice."
7,the-wise-group-cadder-environmental-improvement-project-social-return-on-investment-report,Reports Database:The Wise Group Cadder Environmental Improvement Project Social Return on Investment,https://socialvalueuk.org/reports/the-wise-group-cadder-environmental-improvement-project-social-return-on-investment-report/,employment,MEDIUM,UK,MEDIUM,2007.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,4.65,VERIFIED,investment of £4.65,6,1,1,5000,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0,50.0,2,1,1,1,0,1,1,0,1,6,37.5,8.0,50.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,31.25,4.65,,,691225.0,,,,,,,,,False,False,True,Agents A and B agree — no reconciliation needed.,4.65,,GBP,691225.0,,,,5.67,10.0,26.0,,,False,False,False,"The attribution percentage was set to 10.0% based on Agent B's extraction, as the text supports the concept of shared returns with other agencies. No explicit percentage was found in the text, but Agent B's extraction aligns with the general methodology described."
107,an-evaluation-of-social-added-value-for-horizon-care-and-repair-west-lothian,Reports Database:An evaluation of social added value for Horizon Care and Repair West Lothian,https://socialvalueuk.org/reports/an-evaluation-of-social-added-value-for-horizon-care-and-repair-west-lothian/,disability,MEDIUM,UK,MEDIUM,2013.0,explicit_pattern,HIGH,Evaluative,keyword_match,MEDIUM,0,0,4.53,VERIFIED,"total investment of £489,463",10,1,1,5000,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,11.0,68.8,3,1,2,1,0,1,1,1,1,8,50.0,11.0,68.75,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,43.75,4.53,489463.0,GBP,2218458.0,9500.0,7.0,4.0,,,,,3.5,False,False,False,"The number of outcomes was confirmed as 7 based on the report's impact map section, which lists seven distinct outcomes.",2.5,489463.0,GBP,1223657.5,9500.0,8.0,4.0,20.0,20.0,10.0,0.0,3.5,False,False,False,"Agent B provided specific values for sroi_ratio, total_social_value, n_outcomes, drop_off_pct, and displacement_pct, which were not available from Agent A. These values were corroborated by the text, confirming their accuracy. No sensitivity analysis, proxy sources, or materiality assessment were noted in the report."
108,care-repair-west-lothian-sroi-analysis-summary,Reports Database:Care & Repair West Lothian SROI Analysis (Summary),https://socialvalueuk.org/reports/care-repair-west-lothian-sroi-analysis-summary/,disability,MEDIUM,UK,HIGH,2013.0,explicit_pattern,HIGH,Evaluative,keyword_match,MEDIUM,0,0,4.53,VERIFIED,"total 
investment  of  £489,463",7,1,1,5000,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,56.2,5,1,2,0,0,0,1,0,1,5,31.25,9.0,56.25,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,43.75,4.53,489463.0,GBP,7356818.0,9500.0,6.0,5.0,,,,,3.5,False,False,False,The number of outcomes was confirmed as 6 based on the report excerpt detailing the outcomes. No other uncertainties remain.,4.53,489463.0,GBP,7356818.0,9500.0,,4.0,,,,,3.5,False,False,False,A and B agree — no reconciliation needed.
2,perth-ymca-get-ready-for-work-programme-social-retun-on-investment-report,Reports Database:Perth YMCA Get Ready for Work Programme Social Retun on Investment Report,https://socialvalueuk.org/reports/perth-ymca-get-ready-for-work-programme-social-retun-on-investment-report/,youth,MEDIUM,UK,MEDIUM,2008.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,4.35,VERIFIED,investment of £4.35,7,1,1,5000,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,50.0,3,1,1,1,1,1,1,1,1,8,50.0,8.0,50.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,37.5,4.35,1.0,GBP,43500.0,,,,,,,,,False,False,True,"The investment amount and total social value were confirmed based on the report's statement that for every £1 invested, a social return of £4.35 was realized, leading to a total social value of £43,500. No additional information was available for other fields.",4.35,,GBP,,,10.0,,8.35,0.0,23.0,,3.5,False,False,False,The SROI ratio was confirmed as 4.35 based on the results section on page 3. Attribution percentage was set to 0.0% as per the explanation of shared returns with other agencies on page 19.
358,sroi-evaluation-analysis-conversations-project,Reports Database:SROI Evaluation Analysis “Conversations” Project,https://socialvalueuk.org/reports/sroi-evaluation-analysis-conversations-project/,education,MEDIUM,UK,LOW,2012.0,modal_3000chars,LOW,Evaluative,keyword_match,MEDIUM,0,0,4.15,UNVERIFIED,,8,1,1,5000,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,62.5,2,0,1,0,0,0,0,0,1,2,12.5,10.0,62.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,31.25,,225000.0,AED,225000.0,20.0,,,,,,,,True,False,False,"The total social value and number of beneficiaries were confirmed from the report excerpt, which states that 20 paintings were sold for a total income of 225,000 AED. No additional uncertainties remain.",10.0,225000.0,AED,2250000.0,20.0,4.0,3.0,0.0,20.0,25.0,0.0,3.5,True,False,False,"Agent B's data is supported by the text, which provides specific figures for SROI ratio, total social value, and other metrics. Agent A's data lacks these details, suggesting a possible oversight or incomplete extraction. Therefore, Agent B's extraction is used for all fields. No additional uncertainties remain based on the provided text."
100,national-specialist-family-service-phoenix-futures-sroi-forecast,Reports Database:National Specialist Family Service (Phoenix Futures) SROI Forecast,https://socialvalueuk.org/reports/national-specialist-family-service-phoenix-futures-sroi-forecast/,health,MEDIUM,UK,MEDIUM,,scraped_date_fallback,NONE,Forecast,keyword_match,MEDIUM,0,0,3.95,UNVERIFIED,,10,1,1,5000,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,7.0,43.8,1,2,1,0,0,1,1,0,1,6,37.5,7.0,43.75,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,31.25,,,,,41.0,33.0,38.0,,,,,,False,True,False,"The number of outcomes and stakeholder groups were confirmed based on Agent B's extraction, which aligns with the report excerpt indicating 33 families and 38 interviews conducted.",1.43,15000.0,GBP,21450.0,41.0,3.0,1.0,0.0,20.0,2.33,20.0,3.5,True,True,True,"The extraction was based on the data provided by Agent B, as it was more complete and consistent with the text. The deadweight percentage was confirmed as 0% from the text, which aligns with Agent B's extraction. The drop-off percentage was taken from Agent B's extraction as it aligns with the literature rate for ex-drug users returning to drugs. Agent A's extraction did not provide values for several fields, leading to reliance on Agent B's data."
296,social-return-on-investment-of-tasmanian-youth-justice-programs,Reports Database:Social Return on Investment of Tasmanian youth justice programs,https://socialvalueuk.org/reports/social-return-on-investment-of-tasmanian-youth-justice-programs/,youth,LOW,Australia,MEDIUM,2015.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,3.5,UNVERIFIED,,23,1,1,5000,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,8.0,50.0,0,0,1,0,0,0,1,0,1,3,18.75,8.0,50.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,25.0,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,,,,44.0,56.0,80.0,,,False,True,False,"Deadweight and attribution percentages were confirmed from the text in Appendix B, which provided specific values for these metrics. Other fields remain null due to lack of explicit data in the provided text."
89,an-sroi-analysis-of-anchor-house,Reports Database:An SROI analysis of Anchor House,https://socialvalueuk.org/reports/an-sroi-analysis-of-anchor-house/,housing,LOW,UK,MEDIUM,2011.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,3.38,VERIFIED,,0,1,1,5000,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,37.5,1,0,1,0,1,1,0,0,0,3,18.75,6.0,37.5,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,31.25,3.98,,GBP,5062000.0,114.0,,,,,,,,False,False,True,Agents A and B agree — no reconciliation needed.,3.98,,GBP,5062000.0,114.0,7.0,,,,,,,False,False,False,A and B agree — no reconciliation needed.
246,be-by-gentoo,Reports Database:‘Be’ by Gentoo,https://socialvalueuk.org/reports/be-by-gentoo/,education,MEDIUM,UK,LOW,2013.0,explicit_pattern,HIGH,Evaluative,keyword_match,MEDIUM,0,0,3.35,UNVERIFIED,,9,1,1,5000,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,75.0,2,1,1,0,0,1,1,0,0,4,25.0,12.0,75.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,37.5,,,,,,12.0,,,,,,,False,False,False,"The number of outcomes was set to 12 based on Agent B's extraction, which aligns with the report's content structure. No other data was available to confirm or refute this number.",3.35,263466.0,GBP,881970.39,111.0,,,30.0,30.0,30.0,15.0,,True,False,False,Displacement percentage was confirmed as 15% based on the detailed breakdown of stakeholder impact on page 63. No additional information was found to resolve uncertainties regarding the number of outcomes and stakeholder groups.
10,rnib-and-action-for-blind-people-social-firms-a-social-impact-measurement,Reports Database:RNIB and Action for Blind People Social Firms: A Social Impact Measurement,https://socialvalueuk.org/reports/rnib-and-action-for-blind-people-social-firms-a-social-impact-measurement/,disability,LOW,UK,MEDIUM,2011.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,3.29,VERIFIED,,3,1,1,5000,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,9.0,56.2,3,1,1,1,0,1,1,1,0,6,37.5,9.0,56.25,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,9.0,56.25,4.8,,GBP,,10.0,3.0,3.0,,,,,,True,False,False,"The number of beneficiaries, outcomes, and stakeholder groups were confirmed based on the report excerpt, which mentions interviews with ten employees and trainees, and three family questionnaires. No additional information was available to confirm investment amount, total social value, or other percentages.",3.13,250000.0,GBP,466000.0,,,,33.0,10.0,0.0,0.0,,True,False,False,A and B agree — no reconciliation needed.
109,trident-reach-homeless-link-transition-fund-project,Reports Database:Trident Reach – Homeless Link Transition Fund Project,https://socialvalueuk.org/reports/trident-reach-homeless-link-transition-fund-project/,justice,HIGH,UK,MEDIUM,2013.0,explicit_pattern,HIGH,Forecast,keyword_match,MEDIUM,0,0,3.2,VERIFIED,"cost 
of £61,559",19,1,1,5000,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,31.2,4,0,1,0,0,0,0,0,0,1,6.25,5.0,31.25,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,18.75,,,,,150.0,5.0,3.0,,,,,,False,False,False,"The number of outcomes and stakeholder groups were confirmed based on Agent B's extraction, which aligns with the report's content. No additional information was available to determine values for other fields.",8.0,61559.0,GBP,1171942.78,50.0,,6.0,0.0,0.0,0.0,0.0,,True,False,True,"The text explicitly states that the forecast assumes no deadweight, displacement, attribution, and drop off, which supports Agent B's extraction. The discount rate percentage is not mentioned in the text, so it remains null. The number of outcomes is not specified in the text, so it remains null."
168,an-evaluation-of-the-social-value-of-the-get-into-reading-initiative-in-wirral-merseyside,"Reports Database:An evaluation of the social value of the Get Into Reading initiative in Wirral, Mer",https://socialvalueuk.org/reports/an-evaluation-of-the-social-value-of-the-get-into-reading-initiative-in-wirral-merseyside/,health,HIGH,UK,LOW,2013.0,explicit_pattern,HIGH,Scoping,keyword_match,MEDIUM,0,0,3.2,UNVERIFIED,investment of £3.20,10,1,1,5000,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,37.5,3,1,1,0,0,0,0,0,0,2,12.5,6.0,37.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5,,,,,362.0,,3.0,,,,,,False,False,False,"The number of beneficiaries and stakeholder groups were confirmed based on the report excerpt, which mentions 362 groups and three specific stakeholder groups. No additional information was available for other fields, resulting in null values.",6.47,,,118496.4,108.0,,3.0,50.0,50.0,,,,True,False,False,A and B agree — no reconciliation needed.
264,the-benefits-on-investing-in-early-child-development-an-sroi-analysis-of-the-responsive-parenting-program-childfund-internationa-ecuador,Reports Database:The benefits on investing in Early Child Development: An SROI analysis of the Respo,https://socialvalueuk.org/reports/the-benefits-on-investing-in-early-child-development-an-sroi-analysis-of-the-responsive-parenting-program-childfund-internationa-ecuador/,housing,LOW,UK,MEDIUM,2014.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,3.2,VERIFIED,"Costs

6",12,1,1,5000,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,9.0,56.2,1,0,1,1,0,0,1,0,0,3,18.75,9.0,56.25,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,8.0,50.0,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,3.5,,USD,,,,,0.0,100.0,,,3.5,False,True,False,"Agent B provided specific values for sroi_ratio, currency, attribution_pct, and discount_rate_pct, which are supported by the text. Agent A did not provide these values. The text supports a 100% attribution for certain outcomes, aligning with Agent B's extraction. No additional information was found in the text to support Agent A's null values."
145,a-social-return-on-investment-analysis-on-emfils-microfinance-operations-in-kerala,Reports Database:A Social Return on Investment analysis on EMFIL’s microfinance operations in Kerala,https://socialvalueuk.org/reports/a-social-return-on-investment-analysis-on-emfils-microfinance-operations-in-kerala/,social_inclusion,MEDIUM,India,MEDIUM,2012.0,explicit_pattern,HIGH,Forecast,keyword_match,MEDIUM,0,0,3.19,UNVERIFIED,,13,1,1,5000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,25.0,3,0,1,0,0,0,0,0,0,1,6.25,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2700000.0,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,3.19,4900000.0,INR,15610300.0,2700000.0,,2.0,25.0,35.0,0.0,0.0,9.5,True,False,False,"The number of beneficiaries was confirmed as 2.7 million based on the text, which aligns with Agent B's extraction. No information was found in the text to determine the number of outcomes, so it remains null."
381,victorian-womens-housing-association-research-report,Reports Database:Victorian Women’s Housing Association Research Report,https://socialvalueuk.org/reports/victorian-womens-housing-association-research-report/,housing,HIGH,Australia,HIGH,2010.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,3.14,VERIFIED,investment of $7.45,8,1,1,5000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,18.8,1,1,1,0,0,1,0,1,1,5,31.25,3.0,18.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.25,3.14,7450000.0,AUD,30000000.0,63.0,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,3.14,7.45,AUD,30.369565,63.0,,5.0,,,,,,False,False,False,A and B agree — no reconciliation needed.
20,octavia-view-sroi-forecast,Reports Database:Octavia View SROI Forecast,https://socialvalueuk.org/reports/octavia-view-sroi-forecast/,housing,MEDIUM,UK,LOW,2009.0,explicit_pattern,HIGH,Forecast,keyword_match,MEDIUM,0,0,3.13,VERIFIED,,19,1,1,5000,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,12.0,75.0,2,1,1,1,1,1,1,2,1,9,56.25,12.0,75.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,10.0,62.5,3.13,1.0,GBP,3.13,,,5.0,,,,,,True,False,False,"Agent B's extraction is consistent with the report excerpt, confirming the investment amount, currency, total social value, and number of stakeholder groups. No additional uncertainties remain.",3.13,1145320.0,GBP,,95.0,,,15.0,10.0,10.0,,3.5,True,False,True,A and B agree — no reconciliation needed.
24,country-education-foundation-of-australia-sroi-forecast,Reports Database:Country Education Foundation of Australia SROI Forecast,https://socialvalueuk.org/reports/country-education-foundation-of-australia-sroi-forecast/,education,MEDIUM,Australia,MEDIUM,2011.0,explicit_pattern,HIGH,Forecast,keyword_match,MEDIUM,0,0,3.1,UNVERIFIED,"investment of $708,125",15,1,1,5000,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,37.5,3,1,2,0,0,1,1,0,1,6,37.5,6.0,37.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,3.08,708125.0,AUD,2181414.0,338.0,7.0,3.0,,,,,,False,False,False,"The SROI ratio of 3.08 is confirmed based on the report excerpt, which indicates an investment of $708,125 creating $2,181,414 of present value. Agent B's null value for the SROI ratio appears to be an oversight.",3.1,708125.0,AUD,2181414.0,338.0,6.0,3.0,50.0,50.0,25.0,0.0,4.75,True,False,False,"The displacement percentage was set to 0.0% based on the detailed impact map on page 49, which indicates 0% displacement for all outcomes. Agent B's extraction aligns with this information."
